molrepo_name,src_id,smiles,inchikey,inchi
repohub,revefenacin,CN(CCN1CCC(CC1)OC(=O)Nc1ccccc1-c1ccccc1)C(=O)c1ccc(CN2CCC(CC2)C(N)=O)cc1,FYDWDCIFZSGNBU-UHFFFAOYSA-N,FYDWDCIFZSGNBU-UHFFFAOYSA-N
repohub,reversan,O=C(NCCCN1CCOCC1)c1cnn2c(cc(nc12)-c1ccccc1)-c1ccccc1,JTRXWCLQFAZHGP-UHFFFAOYSA-N,JTRXWCLQFAZHGP-UHFFFAOYSA-N
repohub,reversine,C1CCC(CC1)Nc1nc(Nc2ccc(cc2)N2CCOCC2)nc2nc[nH]c12,ZFLJHSQHILSNCM-UHFFFAOYSA-N,ZFLJHSQHILSNCM-UHFFFAOYSA-N
repohub,reynoutrin,O[C@@H]1CO[C@@H](Oc2c(oc3cc(O)cc(O)c3c2=O)-c2ccc(O)c(O)c2)[C@H](O)[C@H]1O,PZZRDJXEMZMZFD-BWYUNELBSA-N,PZZRDJXEMZMZFD-BWYUNELBSA-N
repohub,RG108,OC(=O)[C@H](Cc1c[nH]c2ccccc12)N1C(=O)c2ccccc2C1=O,HPTXLHAHLXOAKV-INIZCTEOSA-N,HPTXLHAHLXOAKV-INIZCTEOSA-N
repohub,RG1530,"COc1cc2N=C3NN=C(C)C3N=C(c3ccccc3Cl)c2cc1F |t:5,8,13|",XXAKBYBCWYYQTL-UHFFFAOYSA-N,XXAKBYBCWYYQTL-UHFFFAOYSA-N
repohub,RG2833,Cc1ccc(cc1)C(=O)NCCCCCC(=O)Nc1ccccc1N,VOPDXHFYDJAYNS-UHFFFAOYSA-N,VOPDXHFYDJAYNS-UHFFFAOYSA-N
repohub,RG4733,CC(C)(C(=O)NCC(F)(F)C(F)(F)F)C(=O)N[C@H]1c2ccccc2-c2ccccc2NC1=O,OJPLJFIFUQPSJR-INIZCTEOSA-N,OJPLJFIFUQPSJR-INIZCTEOSA-N
repohub,RG7112,CCOc1cc(ccc1C1=N[C@@](C)(c2ccc(Cl)cc2)[C@](C)(N1C(=O)N1CCN(CCCS(C)(=O)=O)CC1)c1ccc(Cl)cc1)C(C)(C)C |t:10|,QBGKPEROWUKSBK-QPPIDDCLSA-N,QBGKPEROWUKSBK-QPPIDDCLSA-N
repohub,RG7800,CCc1nc(C)cn2nc(cc12)-c1cc(=O)n2cc(cc(C)c2n1)C1CCN(C)CC1,GYFRQCMDLBNZSF-UHFFFAOYSA-N,GYFRQCMDLBNZSF-UHFFFAOYSA-N
repohub,RG7834,COCCCOc1cc2C[C@@H](C(C)C)n3cc(C(O)=O)c(=O)cc3-c2cc1OC,KBXLMOYQNDMHQT-KRWDZBQOSA-N,KBXLMOYQNDMHQT-KRWDZBQOSA-N
repohub,RGB-286638,COCCN1CCN(Cc2ccc(cc2)-c2n[nH]c3-c4cccc(NC(=O)NN5CCOCC5)c4C(=O)c23)CC1,XLSYZSRXVVCHLS-UHFFFAOYSA-N,XLSYZSRXVVCHLS-UHFFFAOYSA-N
repohub,RGFP966,Nc1cc(F)ccc1NC(=O)\C=C\c1cnn(C\C=C\c2ccccc2)c1,BLVQHYHDYFTPDV-VCABWLAWSA-N,BLVQHYHDYFTPDV-VCABWLAWSA-N
repohub,RGX-104,C[C@H](CCOc1cccc(CC(O)=O)c1)N(CC(c1ccccc1)c1ccccc1)Cc1cccc(c1Cl)C(F)(F)F,ZLJZDYOBXVOTSA-XMMPIXPASA-N,ZLJZDYOBXVOTSA-XMMPIXPASA-N
repohub,RHC-80267,O=C(NCCCCCCNC(=O)ON=C1CCCCC1)ON=C1CCCCC1,RXSVYGIGWRDVQC-UHFFFAOYSA-N,RXSVYGIGWRDVQC-UHFFFAOYSA-N
repohub,rhein,OC(=O)c1cc(O)c2C(=O)c3c(O)cccc3C(=O)c2c1,FCDLCPWAQCPTKC-UHFFFAOYSA-N,FCDLCPWAQCPTKC-UHFFFAOYSA-N
repohub,rheochrysidin,COc1cc(O)c2C(=O)c3c(O)cc(C)cc3C(=O)c2c1,FFWOKTFYGVYKIR-UHFFFAOYSA-N,FFWOKTFYGVYKIR-UHFFFAOYSA-N
repohub,rhodamine-123,COC(=O)c1ccccc1-c1c2ccc(N)cc2[o+]c2cc(N)ccc12,ZWODABSNRKVFCK-UHFFFAOYSA-N,ZWODABSNRKVFCK-UHFFFAOYSA-N
repohub,RI-1,ClC1=C(N2CCOCC2)C(=O)N(C1=O)c1ccc(Cl)c(Cl)c1 |c:1|,MWSUIZKGNWELRF-UHFFFAOYSA-N,MWSUIZKGNWELRF-UHFFFAOYSA-N
repohub,ribavirin,NC(=O)c1ncn(n1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,IWUCXVSUMQZMFG-AFCXAGJDSA-N,IWUCXVSUMQZMFG-AFCXAGJDSA-N
repohub,ribitol,OC[C@H](O)[C@H](O)[C@H](O)CO,HEBKCHPVOIAQTA-ZXFHETKHSA-N,HEBKCHPVOIAQTA-ZXFHETKHSA-N
repohub,ribociclib,CN(C)C(=O)c1cc2cnc(Nc3ccc(cn3)N3CCNCC3)nc2n1C1CCCC1,RHXHGRAEPCAFML-UHFFFAOYSA-N,RHXHGRAEPCAFML-UHFFFAOYSA-N
repohub,riboflavin,Cc1cc2nc3c(nc(=O)[nH]c3=O)n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1C,AUNGANRZJHBGPY-SCRDCRAPSA-N,AUNGANRZJHBGPY-SCRDCRAPSA-N
repohub,riboflavin-5-phosphate-sodium,Cc1cc2nc3c(nc(=O)[nH]c3=O)n(C[C@H](O)[C@H](O)[C@H](O)COP(O)(O)=O)c2cc1C,FVTCRASFADXXNN-SCRDCRAPSA-N,FVTCRASFADXXNN-SCRDCRAPSA-N
repohub,riboflavin-tetrabutyrate,CCCC(=O)OC[C@@H](OC(=O)CCC)[C@@H](OC(=O)CCC)[C@H](Cn1c2cc(C)c(C)cc2nc2c1nc(=O)[nH]c2=O)OC(=O)CCC,MJNIWUJSIGSWKK-BBANNHEPSA-N,MJNIWUJSIGSWKK-BBANNHEPSA-N
repohub,ribostamycin,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O)[C@H]2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)[C@H](N)[C@@H](O)[C@@H]1O,NSKGQURZWSPSBC-VVPCINPTSA-N,NSKGQURZWSPSBC-VVPCINPTSA-N
repohub,ribostamycin-sulfate,"NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O)[C@@H]2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)[C@H](N)[C@@H](O)[C@@H]1O |a:2,4,6,7,10,12,16,18,21,23,25,27,29,&1:14|",NSKGQURZWSPSBC-NZJHKTKDSA-N,NSKGQURZWSPSBC-NZJHKTKDSA-N
repohub,ricinoleic-acid,CCCCCC[C@@H](O)C\C=C/CCCCCCCC(O)=O,WBHHMMIMDMUBKC-QJWNTBNXSA-N,WBHHMMIMDMUBKC-QJWNTBNXSA-N
repohub,ridinilazole,c1cc(ccn1)-c1nc2ccc(cc2[nH]1)-c1ccc2nc([nH]c2c1)-c1ccncc1,UHQFBTAJFNVZIV-UHFFFAOYSA-N,UHQFBTAJFNVZIV-UHFFFAOYSA-N
repohub,rifabutin,"CO[C@H]1\C=C\O[C@@]2(C)Oc3c(C2=O)c2C4=NC5(CCN(CC(C)C)CC5)NC4=C(NC(=O)\C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C(=O)c2c(O)c3C |c:36,t:3,15,30,38|",ATEBXHFBFRCZMA-DVAZEERGSA-N,ATEBXHFBFRCZMA-DVAZEERGSA-N
repohub,rifampin,"CO[C@H]1\C=C\O[C@@]2(C)Oc3c(C2=O)c2c(O)c(\C=N\N4CCN(C)CC4)c(NC(=O)\C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)c(O)c2c(O)c3C |c:33,t:3,35|",JQXXHWHPUNPDRT-YOPQJBRCSA-N,JQXXHWHPUNPDRT-YOPQJBRCSA-N
repohub,rifamycin,"CO[C@H]1\C=C\O[C@@]2(C)Oc3c(C2=O)c2c(O)cc(NC(=O)\C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)c(O)c2c(O)c3C |c:23,t:3,25|",HJYYPODYNSCCOU-WURVRSKISA-N,HJYYPODYNSCCOU-WURVRSKISA-N
repohub,rifamycin-sv,"CO[C@H]1\C=C\O[C@@]2(C)Oc3c(C2=O)c2c(O)cc(NC(=O)\C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)c(O)c2c(O)c3C |c:23,t:3,25|",HJYYPODYNSCCOU-WURVRSKISA-N,HJYYPODYNSCCOU-WURVRSKISA-N
repohub,rifapentine,"CO[C@H]1\C=C\O[C@@]2(C)Oc3c(C2=O)c2c(O)c(\C=N\N4CCN(CC4)C4CCCC4)c(NC(=O)\C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)c(O)c2c(O)c3C |c:38,t:3,40|",WDZCUPBHRAEYDL-NAFQJNKLSA-N,WDZCUPBHRAEYDL-NAFQJNKLSA-N
repohub,rifaximin,"CO[C@H]1\C=C\O[C@@]2(C)Oc3c(C2=O)c2c4nc5cc(C)ccn5c4c(NC(=O)\C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)c(O)c2c(O)c3C |c:32,t:3,34|",NZCRJKRKKOLAOJ-LGPAXTBISA-N,NZCRJKRKKOLAOJ-LGPAXTBISA-N
repohub,rigosertib,COc1cc(OC)c(\C=C\S(=O)(=O)Cc2ccc(OC)c(NCC(O)=O)c2)c(OC)c1,OWBFCJROIKNMGD-BQYQJAHWSA-N,OWBFCJROIKNMGD-BQYQJAHWSA-N
repohub,rilapladib,COCCN1CCC(CC1)N(Cc1ccc(cc1)-c1ccc(cc1)C(F)(F)F)C(=O)Cn1c(SCc2cccc(F)c2F)cc(=O)c2ccccc12,NNBGCSGCRSCFEA-UHFFFAOYSA-N,NNBGCSGCRSCFEA-UHFFFAOYSA-N
repohub,rilmenidine,C1CC1C(NC1=NCCO1)C1CC1 |t:6|,CQXADFVORZEARL-UHFFFAOYSA-N,CQXADFVORZEARL-UHFFFAOYSA-N
repohub,rilpivirine,Cc1cc(\C=C\C#N)cc(C)c1Nc1ccnc(Nc2ccc(cc2)C#N)n1,YIBOMRUWOWDFLG-ONEGZZNKSA-N,YIBOMRUWOWDFLG-ONEGZZNKSA-N
repohub,riluzole,Nc1nc2ccc(OC(F)(F)F)cc2s1,FTALBRSUTCGOEG-UHFFFAOYSA-N,FTALBRSUTCGOEG-UHFFFAOYSA-N
repohub,rimantadine,"C[C@@H](N)C12CC3CC(CC(C3)C1)C2 |&1:1,r|",UBCHPRBFMUDMNC-AAWJQDODSA-N,UBCHPRBFMUDMNC-AAWJQDODSA-N
repohub,rimcazole,C[C@H]1CN(CCCn2c3ccccc3c3ccccc23)C[C@@H](C)N1,GUDVQJXODNJRIJ-CALCHBBNSA-N,GUDVQJXODNJRIJ-CALCHBBNSA-N
repohub,rimegepant,N[C@H]1[C@@H](CC[C@@H](OC(=O)N2CCC(CC2)n2c3cccnc3[nH]c2=O)c2ncccc12)c1cccc(F)c1F,KRNAOFGYEFKHPB-ANJVHQHFSA-N,KRNAOFGYEFKHPB-ANJVHQHFSA-N
repohub,rimeporide,Cc1cc(c(cc1C(=O)NC(N)=N)S(C)(=O)=O)S(C)(=O)=O,GROMEQPXDKRRIE-UHFFFAOYSA-N,GROMEQPXDKRRIE-UHFFFAOYSA-N
repohub,rimexolone,"CCC(=O)[C@@]1(C)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]12C |c:17,t:13|",QTTRZHGPGKRAFB-OOKHYKNYSA-N,QTTRZHGPGKRAFB-OOKHYKNYSA-N
repohub,rimonabant,Cc1c(nn(c1-c1ccc(Cl)cc1)-c1ccc(Cl)cc1Cl)C(=O)NN1CCCCC1,JZCPYUJPEARBJL-UHFFFAOYSA-N,JZCPYUJPEARBJL-UHFFFAOYSA-N
repohub,riociguat,COC(=O)N(C)c1c(N)nc(nc1N)-c1nn(Cc2ccccc2F)c2ncccc12,WXXSNCNJFUAIDG-UHFFFAOYSA-N,WXXSNCNJFUAIDG-UHFFFAOYSA-N
repohub,riodipine,"COC(=O)C1=C(C)NC(C)=C(C1c1ccccc1OC(F)F)C(=O)OC |c:4,9|",AZVFIZVKGSPGPK-UHFFFAOYSA-N,AZVFIZVKGSPGPK-UHFFFAOYSA-N
repohub,riodoxol,Oc1c(I)cc(I)c(O)c1I,XKFZYVWWXHCHIX-UHFFFAOYSA-N,XKFZYVWWXHCHIX-UHFFFAOYSA-N
repohub,ripasudil,C[C@H]1CNCCCN1S(=O)(=O)c1cccc2cncc(F)c12,QSKQVZWVLOIIEV-NSHDSACASA-N,QSKQVZWVLOIIEV-NSHDSACASA-N
repohub,ripazepam,CCn1nc(C)c2NC(=O)CN=C(c12)c1ccccc1 |c:11|,YFHYNLHGFKXAIQ-UHFFFAOYSA-N,YFHYNLHGFKXAIQ-UHFFFAOYSA-N
repohub,ripretinib,CCn1c2cc(NC)ncc2cc(-c2cc(NC(=O)Nc3ccccc3)c(F)cc2Br)c1=O,CEFJVGZHQAGLHS-UHFFFAOYSA-N,CEFJVGZHQAGLHS-UHFFFAOYSA-N
repohub,risdiplam,Cc1cn2nc(cc(C)c2n1)-c1cc(=O)n2cc(ccc2n1)N1CCNC2(CC2)C1,ASKZRYGFUPSJPN-UHFFFAOYSA-N,ASKZRYGFUPSJPN-UHFFFAOYSA-N
repohub,risedronate,OC(Cc1cccnc1)(P(O)(O)=O)P(O)(O)=O,IIDJRNMFWXDHID-UHFFFAOYSA-N,IIDJRNMFWXDHID-UHFFFAOYSA-N
repohub,rislenemdaz,Cc1ccc(COC(=O)N2CC[C@H](CNc3ncccn3)[C@H](F)C2)cc1,RECBFDWSXWAXHY-IAGOWNOFSA-N,RECBFDWSXWAXHY-IAGOWNOFSA-N
repohub,risperidone,Cc1nc2CCCCn2c(=O)c1CCN1CCC(CC1)c1noc2cc(F)ccc12,RAPZEAPATHNIPO-UHFFFAOYSA-N,RAPZEAPATHNIPO-UHFFFAOYSA-N
repohub,RITA,OCc1ccc(s1)-c1ccc(o1)-c1ccc(CO)s1,KZENBFUSKMWCJF-UHFFFAOYSA-N,KZENBFUSKMWCJF-UHFFFAOYSA-N
repohub,ritanserin,Cc1nc2sccn2c(=O)c1CCN1CCC(CC1)=C(c1ccc(F)cc1)c1ccc(F)cc1,JUQLTPCYUFPYKE-UHFFFAOYSA-N,JUQLTPCYUFPYKE-UHFFFAOYSA-N
repohub,ritodrine,"C[C@@H](NCCc1ccc(O)cc1)[C@@H](O)c1ccc(O)cc1 |&1:1,12|",IOVGROKTTNBUGK-SJKOYZFVSA-N,IOVGROKTTNBUGK-SJKOYZFVSA-N
repohub,ritonavir,CC(C)[C@H](NC(=O)N(C)Cc1csc(n1)C(C)C)C(=O)N[C@H](C[C@H](O)[C@H](Cc1ccccc1)NC(=O)OCc1cncs1)Cc1ccccc1,NCDNCNXCDXHOMX-XGKFQTDJSA-N,NCDNCNXCDXHOMX-XGKFQTDJSA-N
repohub,rivanicline,CNCC\C=C\c1cccnc1,JUOSGGQXEBBCJB-GORDUTHDSA-N,JUOSGGQXEBBCJB-GORDUTHDSA-N
repohub,rivaroxaban,Clc1ccc(s1)C(=O)NC[C@H]1CN(C(=O)O1)c1ccc(cc1)N1CCOCC1=O,KGFYHTZWPPHNLQ-AWEZNQCLSA-N,KGFYHTZWPPHNLQ-AWEZNQCLSA-N
repohub,rivastigmine,CCN(C)C(=O)Oc1cccc(c1)[C@H](C)N(C)C,XSVMFMHYUFZWBK-NSHDSACASA-N,XSVMFMHYUFZWBK-NSHDSACASA-N
repohub,rizatriptan,CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12,ULFRLSNUDGIQQP-UHFFFAOYSA-N,ULFRLSNUDGIQQP-UHFFFAOYSA-N
repohub,RKI-1447,Oc1cccc(CNC(=O)Nc2nc(cs2)-c2ccncc2)c1,GDVRVPIXWXOKQO-UHFFFAOYSA-N,GDVRVPIXWXOKQO-UHFFFAOYSA-N
repohub,RLX,O=c1n2CCCCCc2nc2ccccc12,HTLIIBRHXAULMB-UHFFFAOYSA-N,HTLIIBRHXAULMB-UHFFFAOYSA-N
repohub,RMC-4550,C[C@@H]1OCC2(CCN(CC2)c2nc(C)c(nc2CO)-c2cccc(Cl)c2Cl)[C@@H]1N,IKUYEYLZXGGCRD-ORAYPTAESA-N,IKUYEYLZXGGCRD-ORAYPTAESA-N
repohub,RN-1,CN1CCN(CC1)C(=O)CN[C@@H]1C[C@H]1c1ccc(OCc2ccccc2)cc1,YAMSXCOVJUUMCT-FCHUYYIVSA-N,YAMSXCOVJUUMCT-FCHUYYIVSA-N
repohub,RN-1734,CC(C)NCCN(C(C)C)S(=O)(=O)c1ccc(Cl)cc1Cl,IHYZMEAZAIFMTN-UHFFFAOYSA-N,IHYZMEAZAIFMTN-UHFFFAOYSA-N
repohub,RN-1747,[O-][N+](=O)c1cc(Cl)ccc1S(=O)(=O)N1CCN(Cc2ccccc2)CC1,ZNLVYSJQUMALEO-UHFFFAOYSA-N,ZNLVYSJQUMALEO-UHFFFAOYSA-N
repohub,Ro-04-5595,COc1cc2CCN(C)[C@@H](CCc3ccc(Cl)cc3)c2cc1O |&1:9|,DSTWURHEHMZWEI-KRWDZBQOSA-N,DSTWURHEHMZWEI-KRWDZBQOSA-N
repohub,Ro-08-2750,Cc1cc2nc3c(nc(=O)[nH]c3=O)n(C)c2cc1C=O,JDEMVNYMYPJJIM-UHFFFAOYSA-N,JDEMVNYMYPJJIM-UHFFFAOYSA-N
repohub,Ro-10-5824,Cc1ncc(CN2CCC(=CC2)c2ccccc2)c(N)n1 |c:9|,KABDATZAOUSYES-UHFFFAOYSA-N,KABDATZAOUSYES-UHFFFAOYSA-N
repohub,Ro-106-9920,"O=[S@@](c1ccccc1)c1ccc2nnnn2n1 |&1:1,r|",JFSXSNSCPNFCDM-KRWDZBQOSA-N,JFSXSNSCPNFCDM-KRWDZBQOSA-N
repohub,Ro-1138452,CC(C)Oc1ccc(Cc2ccc(NC3=NCCN3)cc2)cc1 |t:14|,GYYRMJMXXLJZAB-UHFFFAOYSA-N,GYYRMJMXXLJZAB-UHFFFAOYSA-N
repohub,Ro-15-4513,CCOC(=O)c1ncn-2c1CN(C)C(=O)c1cc(ccc-21)N=[N+]=[N-],CFSOJZTUTOQNIA-UHFFFAOYSA-N,CFSOJZTUTOQNIA-UHFFFAOYSA-N
repohub,Ro-19-4605,CN1Cc2c(ncn2-c2ccsc2C1=O)C(=O)OC(C)(C)C,ZIGMMUKDYCABPW-UHFFFAOYSA-N,ZIGMMUKDYCABPW-UHFFFAOYSA-N
repohub,Ro-20-1724,"CCCCOc1cc(C[C@H]2CNC(=O)N2)ccc1OC |&1:9,r|",PDMUULPVBYQBBK-LBPRGKRZSA-N,PDMUULPVBYQBBK-LBPRGKRZSA-N
repohub,Ro-25-6981,C[C@@H](CN1CCC(Cc2ccccc2)CC1)[C@@H](O)c1ccc(O)cc1,WVZSEUPGUDIELE-HTAPYJJXSA-N,WVZSEUPGUDIELE-HTAPYJJXSA-N
repohub,Ro-28-1675,CS(=O)(=O)c1ccc(cc1)[C@@H](CC1CCCC1)C(=O)Nc1nccs1,NEQSWPCDHDQINX-MRXNPFEDSA-N,NEQSWPCDHDQINX-MRXNPFEDSA-N
repohub,Ro-3,COc1cc(Cc2cnc(N)nc2N)c(cc1OC)C(C)C,PYNPWUIBJMVRIG-UHFFFAOYSA-N,PYNPWUIBJMVRIG-UHFFFAOYSA-N
repohub,Ro-3306,O=C1N=C(NCc2cccs2)S\C1=C/c1ccc2ncccc2c1 |t:2|,XOLMRFUGOINFDQ-YBEGLDIGSA-N,XOLMRFUGOINFDQ-YBEGLDIGSA-N
repohub,Ro-48-6791,CCCN(CCC)Cc1nc(no1)-c1ncn-2c1CN(C)C(=O)c1cc(F)ccc-21,NOQIYRGMEFBZTI-UHFFFAOYSA-N,NOQIYRGMEFBZTI-UHFFFAOYSA-N
repohub,Ro-48-8071,CN(CCCCCCOc1ccc(C(=O)c2ccc(Br)cc2)c(F)c1)CC=C,CMYCCJYVZIMDFU-UHFFFAOYSA-N,CMYCCJYVZIMDFU-UHFFFAOYSA-N
repohub,Ro-4987655,OCCONC(=O)c1cc(CN2OCCCC2=O)c(F)c(F)c1Nc1ccc(I)cc1F,FIMYFEGKMOCQKT-UHFFFAOYSA-N,FIMYFEGKMOCQKT-UHFFFAOYSA-N
repohub,Ro-5028442,CN(C)CCn1cc(C(=O)N2CCC3(CC2)OCc2ccccc32)c2ccc(Cl)cc12,QZXVLRCMAHJVIP-UHFFFAOYSA-N,QZXVLRCMAHJVIP-UHFFFAOYSA-N
repohub,Ro-5126766,CNS(=O)(=O)Nc1nccc(Cc2c(C)c3ccc(Oc4ncccn4)cc3oc2=O)c1F,LMMJFBMMJUMSJS-UHFFFAOYSA-N,LMMJFBMMJUMSJS-UHFFFAOYSA-N
repohub,Ro-5263397,Cc1c(F)cccc1[C@H]1COC(N)=N1 |c:13|,IOHOUWIYOVWGHV-SECBINFHSA-N,IOHOUWIYOVWGHV-SECBINFHSA-N
repohub,Ro-60-0175,C[C@H](N)Cn1ccc2cc(F)c(Cl)cc12,XJJZQXUGLLXTHO-ZETCQYMHSA-N,XJJZQXUGLLXTHO-ZETCQYMHSA-N
repohub,Ro-61-8048,COc1ccc(cc1OC)S(=O)(=O)Nc1nc(cs1)-c1cccc(c1)[N+]([O-])=O,NDPBMCKQJOZAQX-UHFFFAOYSA-N,NDPBMCKQJOZAQX-UHFFFAOYSA-N
repohub,Ro-67-7476,Cc1ccc(cc1)S(=O)(=O)N1CCC[C@H]1c1ccc(F)cc1,DAEHFYNGSSBGSS-KRWDZBQOSA-N,DAEHFYNGSSBGSS-KRWDZBQOSA-N
repohub,Ro-90-7501,Nc1ccc(cc1)-c1nc2ccc(cc2[nH]1)-c1nc2ccc(N)cc2[nH]1,PAGZCEHLFCJSPV-UHFFFAOYSA-N,PAGZCEHLFCJSPV-UHFFFAOYSA-N
repohub,Ro-9187,Nc1ccn([C@@H]2O[C@@](CO)(N=[N+]=[N-])[C@@H](O)[C@@H]2O)c(=O)n1,ODLGMSQBFONGNG-XZMZPDFPSA-N,ODLGMSQBFONGNG-XZMZPDFPSA-N
repohub,robalzotan,NC(=O)c1ccc(F)c2OC[C@@H](Cc12)N(C1CCC1)C1CCC1,MQTUXRKNJYPMCG-CYBMUJFWSA-N,MQTUXRKNJYPMCG-CYBMUJFWSA-N
repohub,roblitinib,COCCNc1cc(NC(=O)N2CCCc3cc(CN4CCN(C)CC4=O)c(C=O)nc23)ncc1C#N,BHKDKKZMPODMIQ-UHFFFAOYSA-N,BHKDKKZMPODMIQ-UHFFFAOYSA-N
repohub,rociletinib,COc1cc(ccc1Nc1ncc(c(Nc2cccc(NC(=O)C=C)c2)n1)C(F)(F)F)N1CCN(CC1)C(C)=O,HUFOZJXAKZVRNJ-UHFFFAOYSA-N,HUFOZJXAKZVRNJ-UHFFFAOYSA-N
repohub,rocuronium,CC(=O)O[C@H]1[C@H](C[C@H]2[C@@H]3CC[C@H]4C[C@H](O)[C@H](C[C@]4(C)[C@H]3CC[C@]12C)N1CCOCC1)[N+]1(CC=C)CCCC1,YXRDKMPIGHSVRX-OOJCLDBCSA-N,YXRDKMPIGHSVRX-OOJCLDBCSA-N
repohub,rofecoxib,CS(=O)(=O)c1ccc(cc1)C1=C(C(=O)OC1)c1ccccc1 |t:11|,RZJQGNCSTQAWON-UHFFFAOYSA-N,RZJQGNCSTQAWON-UHFFFAOYSA-N
repohub,roflumilast,FC(F)Oc1ccc(cc1OCC1CC1)C(=O)Nc1c(Cl)cncc1Cl,MNDBXUUTURYVHR-UHFFFAOYSA-N,MNDBXUUTURYVHR-UHFFFAOYSA-N
repohub,rogaratinib,COCc1c(CN2CCNC(=O)C2)n2ncnc(N)c2c1-c1cc2cc(C)cc(OC)c2s1,HNLRRJSKGXOYNO-UHFFFAOYSA-N,HNLRRJSKGXOYNO-UHFFFAOYSA-N
repohub,rolapitant,[H][C@](C)(OC[C@]1(CC[C@]2(CCC(=O)N2)CN1)c1ccccc1)c1cc(cc(c1)C(F)(F)F)C(F)(F)F,FIVSJYGQAIEMOC-ZGNKEGEESA-N,FIVSJYGQAIEMOC-ZGNKEGEESA-N
repohub,rolipram,"COc1ccc(cc1OC1CCCC1)[C@H]1CNC(=O)C1 |&1:14,r|",HJORMJIFDVBMOB-GFCCVEGCSA-N,HJORMJIFDVBMOB-GFCCVEGCSA-N
repohub,rolitetracycline,"CN(C)[C@H]1[C@@H]2C[C@H]3C(=C(O)[C@]2(O)C(O)=C(C(=O)NCN2CCCC2)C1=O)C(=O)c1c(O)cccc1[C@@]3(C)O |a:3,4,6,10,35,&1:7,&2:14,t:7,14|",YEHCEZXUSLIKDU-IAHYZSEUSA-N,YEHCEZXUSLIKDU-IAHYZSEUSA-N
repohub,roluperidone,Fc1ccc(cc1)C(=O)CN1CCC(CN2Cc3ccccc3C2=O)CC1,RNRYULFRLCBRQS-UHFFFAOYSA-N,RNRYULFRLCBRQS-UHFFFAOYSA-N
repohub,rolziracetam,O=C1CCC2CCC(=O)N12,IEZDOKQWPWZVQF-UHFFFAOYSA-N,IEZDOKQWPWZVQF-UHFFFAOYSA-N
repohub,romidepsin,C\C=C1/NC(=O)[C@H]2CSSCC\C=C\[C@H](CC(=O)N[C@H](C(C)C)C(=O)N2)OC(=O)[C@@H](NC1=O)C(C)C |t:12|,OHRURASPPZQGQM-WDCUYUQDSA-N,OHRURASPPZQGQM-WDCUYUQDSA-N
repohub,ronidazole,Cn1c(COC(N)=O)ncc1[N+]([O-])=O,PQFRTXSWDXZRRS-UHFFFAOYSA-N,PQFRTXSWDXZRRS-UHFFFAOYSA-N
repohub,ropinirole,CCCN(CCC)CCc1cccc2NC(=O)Cc12,UHSKFQJFRQCDBE-UHFFFAOYSA-N,UHSKFQJFRQCDBE-UHFFFAOYSA-N
repohub,ropivacaine,CCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C,ZKMNUMMKYBVTFN-HNNXBMFYSA-N,ZKMNUMMKYBVTFN-HNNXBMFYSA-N
repohub,roquinimex,CN(C(=O)c1c(O)c2ccccc2n(C)c1=O)c1ccccc1,SGOOQMRIPALTEL-UHFFFAOYSA-N,SGOOQMRIPALTEL-UHFFFAOYSA-N
repohub,rosamicin,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@@H](CC=O)C[C@@H](C)C(=O)\C=C\[C@]2(C)O[C@H]2[C@@H]1C |t:34|,IUPCWCLVECYZRV-WMNDRESDSA-N,IUPCWCLVECYZRV-WMNDRESDSA-N
repohub,roscovitine,CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,BTIHMVBBUGXLCJ-OAHLLOKOSA-N,BTIHMVBBUGXLCJ-OAHLLOKOSA-N
